LMacro_01,LMacro_02,LMacro_03,LMacro_04,LMacro_05,LMacro_06,LMacro_07,LMacro_08,RMacro_01,RMacro_02,RMacro_03,RMacro_04,RMacro_05,RMacro_06,RMacro_07,RMacro_08
195.39619999999923,217.84900000000198,166.15280000000348,75.28719999999885,30.697400000000926,21.29699999999866,17.776200000000244,36.20040000000154,-4.820999999999913,-27.63039999999819,22.822400000000926,23.29239999999845,-1.280400000003283,14.336600000002363,15.556600000003527,23.906600000002072
196.39619999999923,216.84900000000198,163.15280000000348,71.28719999999885,30.697400000000926,21.29699999999866,15.776200000000244,37.20040000000154,-4.820999999999913,-27.63039999999819,21.822400000000926,23.29239999999845,-1.280400000003283,14.336600000002363,14.556600000003527,23.906600000002072
197.39619999999923,215.84900000000198,160.15280000000348,67.28719999999885,29.697400000000926,21.29699999999866,15.776200000000244,38.20040000000154,-3.8209999999999127,-26.63039999999819,21.822400000000926,23.29239999999845,-3.280400000003283,14.336600000002363,12.556600000003527,22.906600000002072
197.39619999999923,214.84900000000198,156.15280000000348,64.28719999999885,27.697400000000926,20.29699999999866,15.776200000000244,36.20040000000154,-3.8209999999999127,-26.63039999999819,21.822400000000926,22.29239999999845,-3.280400000003283,14.336600000002363,11.556600000003527,22.906600000002072
197.39619999999923,212.84900000000198,152.15280000000348,61.28719999999885,25.697400000000926,19.29699999999866,15.776200000000244,32.20040000000154,-2.8209999999999127,-27.63039999999819,21.822400000000926,22.29239999999845,-3.280400000003283,14.336600000002363,11.556600000003527,21.906600000002072
196.39619999999923,208.84900000000198,147.15280000000348,58.28719999999885,24.697400000000926,18.29699999999866,13.776200000000244,30.200400000001537,-3.8209999999999127,-28.63039999999819,20.822400000000926,20.29239999999845,-3.280400000003283,12.336600000002363,11.556600000003527,22.906600000002072
194.39619999999923,205.84900000000198,141.15280000000348,55.28719999999885,23.697400000000926,17.29699999999866,11.776200000000244,30.200400000001537,-6.820999999999913,-29.63039999999819,19.822400000000926,20.29239999999845,-4.280400000003283,11.336600000002363,10.556600000003527,22.906600000002072
193.39619999999923,201.84900000000198,136.15280000000348,51.28719999999885,21.697400000000926,16.29699999999866,10.776200000000244,31.200400000001537,-9.820999999999913,-30.63039999999819,18.822400000000926,19.29239999999845,-5.280400000003283,9.336600000002363,9.556600000003527,21.906600000002072
192.39619999999923,199.84900000000198,130.15280000000348,48.28719999999885,19.697400000000926,15.296999999998661,9.776200000000244,30.200400000001537,-11.820999999999913,-30.63039999999819,17.822400000000926,18.29239999999845,-7.280400000003283,8.336600000002363,7.556600000003527,19.906600000002072
191.39619999999923,197.84900000000198,125.15280000000348,45.28719999999885,17.697400000000926,14.296999999998661,9.776200000000244,27.200400000001537,-12.820999999999913,-31.63039999999819,16.822400000000926,17.29239999999845,-8.280400000003283,8.336600000002363,7.556600000003527,17.906600000002072
191.39619999999923,194.84900000000198,120.15280000000348,42.28719999999885,15.697400000000926,13.296999999998661,8.776200000000244,24.200400000001537,-12.820999999999913,-33.63039999999819,16.822400000000926,16.29239999999845,-8.280400000003283,8.336600000002363,6.556600000003527,16.906600000002072
190.39619999999923,191.84900000000198,116.15280000000348,40.28719999999885,15.697400000000926,12.296999999998661,7.7762000000002445,23.200400000001537,-11.820999999999913,-33.63039999999819,16.822400000000926,16.29239999999845,-8.280400000003283,8.336600000002363,5.556600000003527,16.906600000002072
190.39619999999923,189.84900000000198,113.15280000000348,37.28719999999885,14.697400000000926,11.296999999998661,7.7762000000002445,25.200400000001537,-11.820999999999913,-32.63039999999819,17.822400000000926,17.29239999999845,-8.280400000003283,7.336600000002363,4.556600000003527,17.906600000002072
191.39619999999923,188.84900000000198,109.15280000000348,34.28719999999885,14.697400000000926,12.296999999998661,9.776200000000244,27.200400000001537,-10.820999999999913,-29.63039999999819,19.822400000000926,18.29239999999845,-8.280400000003283,6.336600000002363,3.5566000000035274,17.906600000002072
192.39619999999923,187.84900000000198,106.15280000000348,33.28719999999885,14.697400000000926,14.296999999998661,11.776200000000244,27.200400000001537,-9.820999999999913,-28.63039999999819,20.822400000000926,20.29239999999845,-7.280400000003283,7.336600000002363,5.556600000003527,18.906600000002072
193.39619999999923,185.84900000000198,102.15280000000348,32.28719999999885,13.697400000000926,15.296999999998661,11.776200000000244,26.200400000001537,-8.820999999999913,-27.63039999999819,20.822400000000926,21.29239999999845,-6.280400000003283,8.336600000002363,7.556600000003527,19.906600000002072
193.39619999999923,183.84900000000198,99.15280000000348,30.287199999998847,13.697400000000926,16.29699999999866,10.776200000000244,25.200400000001537,-8.820999999999913,-28.63039999999819,21.822400000000926,21.29239999999845,-6.280400000003283,8.336600000002363,8.556600000003527,20.906600000002072
192.39619999999923,179.84900000000198,95.15280000000348,28.287199999998847,12.697400000000926,14.296999999998661,8.776200000000244,24.200400000001537,-9.820999999999913,-28.63039999999819,21.822400000000926,20.29239999999845,-7.280400000003283,8.336600000002363,7.556600000003527,20.906600000002072
190.39619999999923,176.84900000000198,91.15280000000348,26.287199999998847,11.697400000000926,12.296999999998661,7.7762000000002445,23.200400000001537,-10.820999999999913,-29.63039999999819,21.822400000000926,20.29239999999845,-8.280400000003283,7.336600000002363,5.556600000003527,19.906600000002072
189.39619999999923,175.84900000000198,87.15280000000348,23.287199999998847,10.697400000000926,10.296999999998661,6.7762000000002445,21.200400000001537,-11.820999999999913,-29.63039999999819,21.822400000000926,19.29239999999845,-9.280400000003283,6.336600000002363,3.5566000000035274,16.906600000002072
188.39619999999923,174.84900000000198,83.15280000000348,21.287199999998847,9.697400000000926,10.296999999998661,6.7762000000002445,19.200400000001537,-11.820999999999913,-29.63039999999819,21.822400000000926,19.29239999999845,-9.280400000003283,5.336600000002363,2.5566000000035274,14.906600000002072
188.39619999999923,172.84900000000198,80.15280000000348,19.287199999998847,9.697400000000926,11.296999999998661,7.7762000000002445,18.200400000001537,-11.820999999999913,-29.63039999999819,21.822400000000926,19.29239999999845,-8.280400000003283,4.336600000002363,2.5566000000035274,14.906600000002072
187.39619999999923,170.84900000000198,76.15280000000348,16.287199999998847,9.697400000000926,12.296999999998661,7.7762000000002445,19.200400000001537,-11.820999999999913,-28.63039999999819,22.822400000000926,20.29239999999845,-7.280400000003283,3.3366000000023632,3.5566000000035274,15.906600000002072
186.39619999999923,167.84900000000198,71.15280000000348,13.287199999998847,9.697400000000926,12.296999999998661,8.776200000000244,21.200400000001537,-11.820999999999913,-27.63039999999819,23.822400000000926,20.29239999999845,-8.280400000003283,3.3366000000023632,3.5566000000035274,16.906600000002072
184.39619999999923,164.84900000000198,66.15280000000348,9.287199999998847,8.697400000000926,11.296999999998661,9.776200000000244,22.200400000001537,-10.820999999999913,-26.63039999999819,23.822400000000926,20.29239999999845,-9.280400000003283,3.3366000000023632,3.5566000000035274,16.906600000002072
183.39619999999923,162.84900000000198,61.15280000000348,7.2871999999988475,7.6974000000009255,10.296999999998661,7.7762000000002445,22.200400000001537,-11.820999999999913,-26.63039999999819,23.822400000000926,19.29239999999845,-10.280400000003283,3.3366000000023632,2.5566000000035274,15.906600000002072
182.39619999999923,160.84900000000198,56.15280000000348,4.2871999999988475,6.6974000000009255,9.296999999998661,5.7762000000002445,21.200400000001537,-11.820999999999913,-27.63039999999819,23.822400000000926,19.29239999999845,-10.280400000003283,3.3366000000023632,2.5566000000035274,14.906600000002072
182.39619999999923,157.84900000000198,53.15280000000348,1.2871999999988475,5.6974000000009255,9.296999999998661,4.7762000000002445,20.200400000001537,-12.820999999999913,-28.63039999999819,23.822400000000926,18.29239999999845,-10.280400000003283,2.3366000000023632,0.5566000000035274,14.906600000002072
181.39619999999923,154.84900000000198,49.15280000000348,-1.7128000000011525,5.6974000000009255,9.296999999998661,4.7762000000002445,20.200400000001537,-12.820999999999913,-28.63039999999819,23.822400000000926,17.29239999999845,-11.280400000003283,0.33660000000236323,-0.4433999999964726,13.906600000002072
